"county","town","precinct","office","district","party","candidate","votes"
"Franklin","Fletcher","Fletcher","Auditor General","","Progressive","Martha Abbott",88
"Franklin","Franklin","Franklin","Auditor General","","Progressive","Martha Abbott",64
"Franklin","Georgia","Georgia","Auditor General","","Progressive","Martha Abbott",225
"Orleans","Glover","Glover","Auditor General","","Progressive","Martha Abbott",64
"Addison","Goshen","Goshen","Auditor General","","Progressive","Martha Abbott",23
"Windham","Grafton","Grafton","Auditor General","","Progressive","Martha Abbott",27
"Essex","Granby","Granby","Auditor General","","Progressive","Martha Abbott",2
"Grand Isle","Grand Isle","Grand Isle","Auditor General","","Progressive","Martha Abbott",114
"Addison","Granville","Granville","Auditor General","","Progressive","Martha Abbott",31
"Orleans","Greensboro","Greensboro","Auditor General","","Progressive","Martha Abbott",49
"Caledonia","Groton","Groton","Auditor General","","Progressive","Martha Abbott",42
"Essex","Guildhall","Guildhall","Auditor General","","Progressive","Martha Abbott",11
"Windham","Guilford","Guilford","Auditor General","","Progressive","Martha Abbott",113
"Windham","Halifax","Halifax","Auditor General","","Progressive","Martha Abbott",41
"Addison","Hancock","Hancock","Auditor General","","Progressive","Martha Abbott",29
"Caledonia","Hardwick","Hardwick","Auditor General","","Progressive","Martha Abbott",147
"Windsor","Hartford","Windsor 6-1","Auditor General","","Progressive","Martha Abbott",112
"Windsor","Hartford","Windsor 6-2","Auditor General","","Progressive","Martha Abbott",358
"Windsor","Hartland","Hartland","Auditor General","","Progressive","Martha Abbott",171
"Franklin","Highgate","Highgate","Auditor General","","Progressive","Martha Abbott",111
"Chittenden","Hinesburg","Chittenden 1-1","Auditor General","","Progressive","Martha Abbott",359
"Chittenden","Hinesburg","Chittenden 1-2","Auditor General","","Progressive","Martha Abbott",10
"Orleans","Holland","Holland","Auditor General","","Progressive","Martha Abbott",27
"Rutland","Hubbardton","Hubbardton","Auditor General","","Progressive","Martha Abbott",39
"Chittenden","Huntington","Huntington","Auditor General","","Progressive","Martha Abbott",236
"Lamoille","Hyde Park","Hyde Park","Auditor General","","Progressive","Martha Abbott",173
"Rutland","Ira","Rutland Rutland 1-1","Auditor General","","Progressive","Martha Abbott",3
"Rutland","Ira","Rutland Rutland 1-2","Auditor General","","Progressive","Martha Abbott",14
"Orleans","Irasburg","Irasburg","Auditor General","","Progressive","Martha Abbott",31
"Grand Isle","Isle La Motte","Isle La Motte","Auditor General","","Progressive","Martha Abbott",33
"Windham","Jamaica","Jamaica","Auditor General","","Progressive","Martha Abbott",47
"Orleans","Jay","Jay","Auditor General","","Progressive","Martha Abbott",14
"Chittenden","Jericho","Jericho","Auditor General","","Progressive","Martha Abbott",622
"Lamoille","Johnson","Johnson","Auditor General","","Progressive","Martha Abbott",246
"Rutland","Killington","Killington","Auditor General","","Progressive","Martha Abbott",43
"Caledonia","Kirby","Kirby","Auditor General","","Progressive","Martha Abbott",19
"Bennington","Landgrove","Landgrove","Auditor General","","Progressive","Martha Abbott",10
"Addison","Leicester","Leicester","Auditor General","","Progressive","Martha Abbott",38
"Essex","Lemington","Lemington","Auditor General","","Progressive","Martha Abbott",5
"Addison","Lincoln","Lincoln","Auditor General","","Progressive","Martha Abbott",119
"Windham","Londonderry","Londonderry","Auditor General","","Progressive","Martha Abbott",94
"Orleans","Lowell","Lowell","Auditor General","","Progressive","Martha Abbott",36
"Windsor","Ludlow","Ludlow","Auditor General","","Progressive","Martha Abbott",91
"Essex","Lunenburg","Lunenburg","Auditor General","","Progressive","Martha Abbott",47
"Caledonia","Lyndon","Lyndon","Auditor General","","Progressive","Martha Abbott",119
"Essex","Maidstone","Maidstone","Auditor General","","Progressive","Martha Abbott",5
"Bennington","Manchester","Manchester","Auditor General","","Progressive","Martha Abbott",184
"Windham","Marlboro","Marlboro","Auditor General","","Progressive","Martha Abbott",73
"Washington","Marshfield","Marshfield","Auditor General","","Progressive","Martha Abbott",154
"Rutland","Mendon","Mendon","Auditor General","","Progressive","Martha Abbott",32
"Addison","Middlebury","Middlebury","Auditor General","","Progressive","Martha Abbott",343
"Washington","Middlesex","Middlesex","Auditor General","","Progressive","Martha Abbott",155
"Rutland","Middletown Springs","Middletown Springs","Auditor General","","Progressive","Martha Abbott",73
"Chittenden","Milton","Chittenden 9","Auditor General","","Progressive","Martha Abbott",402
"Chittenden","Milton","Grand Isle-Chittenden 1-1","Auditor General","","Progressive","Martha Abbott",70
"Addison","Monkton","Monkton","Auditor General","","Progressive","Martha Abbott",153
"Franklin","Montgomery","Montgomery","Auditor General","","Progressive","Martha Abbott",125
"Washington","Montpelier","Montpelier","Auditor General","","Progressive","Martha Abbott",728
"Washington","Moretown","Moretown","Auditor General","","Progressive","Martha Abbott",100
"Orleans","Morgan","Morgan","Auditor General","","Progressive","Martha Abbott",22
"Lamoille","Morristown","Morristown","Auditor General","","Progressive","Martha Abbott",284
"Rutland","Mount Holly","Mount Holly","Auditor General","","Progressive","Martha Abbott",65
"Rutland","Mount Tabor","Mount Tabor","Auditor General","","Progressive","Martha Abbott",11
"Addison","New Haven","New Haven","Auditor General","","Progressive","Martha Abbott",100
"Caledonia","Newark","Newark","Auditor General","","Progressive","Martha Abbott",22
"Orange","Newbury","Newbury","Auditor General","","Progressive","Martha Abbott",96
"Windham","Newfane","Newfane","Auditor General","","Progressive","Martha Abbott",100
"Orleans","Newport City","Newport City","Auditor General","","Progressive","Martha Abbott",120
"Orleans","Newport Town","Newport Town","Auditor General","","Progressive","Martha Abbott",51
"Grand Isle","North Hero","N. Hero","Auditor General","","Progressive","Martha Abbott",35
"Washington","Northfield","Northfield","Auditor General","","Progressive","Martha Abbott",195
"Essex","Norton","Norton","Auditor General","","Progressive","Martha Abbott",5
"Windsor","Norwich","Norwich","Auditor General","","Progressive","Martha Abbott",237
"Orange","Orange","Orange","Auditor General","","Progressive","Martha Abbott",56
"Addison","Orwell","Orwell","Auditor General","","Progressive","Martha Abbott",73
"Addison","Panton","Panton","Auditor General","","Progressive","Martha Abbott",22
"Rutland","Pawlet","Pawlet","Auditor General","","Progressive","Martha Abbott",77
"Caledonia","Peacham","Peacham","Auditor General","","Progressive","Martha Abbott",46
"Bennington","Peru","Peru","Auditor General","","Progressive","Martha Abbott",21
"Rutland","Pittsfield","Pittsfield","Auditor General","","Progressive","Martha Abbott",40
"Rutland","Pittsford","Pittsford","Auditor General","","Progressive","Martha Abbott",133
"Washington","Plainfield","Plainfield","Auditor General","","Progressive","Martha Abbott",150
"Windsor","Plymouth","Plymouth","Auditor General","","Progressive","Martha Abbott",34
"Windsor","Pomfret","Pomfret","Auditor General","","Progressive","Martha Abbott",44
"Rutland","Poultney","Poultney","Auditor General","","Progressive","Martha Abbott",162
"Bennington","Pownal","Pownal","Auditor General","","Progressive","Martha Abbott",177
"Rutland","Proctor","Proctor","Auditor General","","Progressive","Martha Abbott",75
"Windham","Putney","Putney","Auditor General","","Progressive","Martha Abbott",164
"Orange","Randolph","Randolph","Auditor General","","Progressive","Martha Abbott",228
"Windsor","Reading","Reading","Auditor General","","Progressive","Martha Abbott",43
"Bennington","Readsboro","Readsboro","Auditor General","","Progressive","Martha Abbott",42
"Franklin","Richford","Richford","Auditor General","","Progressive","Martha Abbott",98
"Chittenden","Richmond","Richmond","Auditor General","","Progressive","Martha Abbott",464
"Addison","Ripton","Ripton","Auditor General","","Progressive","Martha Abbott",44
"Windsor","Rochester","Rochester","Auditor General","","Progressive","Martha Abbott",121
"Windham","Rockingham","Rockingham","Auditor General","","Progressive","Martha Abbott",165
"Washington","Roxbury","Roxbury","Auditor General","","Progressive","Martha Abbott",62
"Windsor","Royalton","Royalton","Auditor General","","Progressive","Martha Abbott",184
"Bennington","Rupert","Rupert","Auditor General","","Progressive","Martha Abbott",34
"Rutland","Rutland City","Rutland 5-1","Auditor General","","Progressive","Martha Abbott",132
"Rutland","Rutland City","Rutland 5-2","Auditor General","","Progressive","Martha Abbott",148
"Rutland","Rutland City","Rutland 5-3","Auditor General","","Progressive","Martha Abbott",103
"Rutland","Rutland City","Rutland 5-4","Auditor General","","Progressive","Martha Abbott",149
"Rutland","Rutland Town","Rutland Town","Auditor General","","Progressive","Martha Abbott",128
"Caledonia","Ryegate","Ryegate","Auditor General","","Progressive","Martha Abbott",40
"Addison","Salisbury","Salisbury","Auditor General","","Progressive","Martha Abbott",44
"Bennington","Sandgate","Sandgate","Auditor General","","Progressive","Martha Abbott",19
"Bennington","Searsburg","Searsburg","Auditor General","","Progressive","Martha Abbott",3
"Bennington","Shaftsbury","Shaftsbury","Auditor General","","Progressive","Martha Abbott",160
"Windsor","Sharon","Sharon","Auditor General","","Progressive","Martha Abbott",97
"Caledonia","Sheffield","Sheffield","Auditor General","","Progressive","Martha Abbott",26
"Chittenden","Shelburne","Chittenden 5-1","Auditor General","","Progressive","Martha Abbott",245
"Chittenden","Shelburne","Chittenden 5-2","Auditor General","","Progressive","Martha Abbott",176
"Franklin","Sheldon","Sheldon","Auditor General","","Progressive","Martha Abbott",64
"Addison","Shoreham","Shoreham","Auditor General","","Progressive","Martha Abbott",70
"Rutland","Shrewsbury","Shrewsbury","Auditor General","","Progressive","Martha Abbott",59
"Chittenden","South Burlington","Chittenden 3-10","Auditor General","","Progressive","Martha Abbott",286
"Chittenden","South Burlington","Chittenden 3-7","Auditor General","","Progressive","Martha Abbott",249
"Chittenden","South Burlington","Chittenden 3-8","Auditor General","","Progressive","Martha Abbott",271
"Chittenden","South Burlington","Chittenden 3-9","Auditor General","","Progressive","Martha Abbott",250
"Grand Isle","South Hero","S. Hero","Auditor General","","Progressive","Martha Abbott",96
"Windsor","Springfield","Windsor 1-1","Auditor General","","Progressive","Martha Abbott",3
"Windsor","Springfield","Windsor 1-2","Auditor General","","Progressive","Martha Abbott",331
,"Saint  Albans City","St. Albans City","Auditor General","","Progressive","Martha Abbott",245
,"Saint  Albans Town","St. Albans Town","Auditor General","","Progressive","Martha Abbott",200
,"Saint  George","St. George","Auditor General","","Progressive","Martha Abbott",38
,"Saint  Johnsbury","St. Johnsbury","Auditor General","","Progressive","Martha Abbott",185
"Bennington","Stamford","Stamford","Auditor General","","Progressive","Martha Abbott",33
"Caledonia","Stannard","Stannard","Auditor General","","Progressive","Martha Abbott",10
"Addison","Starksboro","Starksboro","Auditor General","","Progressive","Martha Abbott",167
"Windsor","Stockbridge","Stockbridge","Auditor General","","Progressive","Martha Abbott",41
"Lamoille","Stowe","Stowe","Auditor General","","Progressive","Martha Abbott",269
"Orange","Strafford","Strafford","Auditor General","","Progressive","Martha Abbott",84
"Windham","Stratton","Stratton","Auditor General","","Progressive","Martha Abbott",14
"Rutland","Sudbury","Sudbury","Auditor General","","Progressive","Martha Abbott",27
"Bennington","Sunderland","Sunderland","Auditor General","","Progressive","Martha Abbott",39
"Caledonia","Sutton","Sutton","Auditor General","","Progressive","Martha Abbott",37
"Franklin","Swanton","Swanton","Auditor General","","Progressive","Martha Abbott",179
"Orange","Thetford","Thetford","Auditor General","","Progressive","Martha Abbott",186
"Rutland","Tinmouth","Tinmouth","Auditor General","","Progressive","Martha Abbott",42
"Orange","Topsham","Topsham","Auditor General","","Progressive","Martha Abbott",40
"Windham","Townshend","Townshend","Auditor General","","Progressive","Martha Abbott",69
"Orleans","Troy","Troy","Auditor General","","Progressive","Martha Abbott",71
"Orange","Tunbridge","Tunbridge","Auditor General","","Progressive","Martha Abbott",98
"Chittenden","Underhill","Underhill","Auditor General","","Progressive","Martha Abbott",541
"Addison","Vergennes","Vergennes","Auditor General","","Progressive","Martha Abbott",131
"Windham","Vernon","Vernon","Auditor General","","Progressive","Martha Abbott",46
"Orange","Vershire","Vershire","Auditor General","","Progressive","Martha Abbott",51
"Essex","Victory","Victory","Auditor General","","Progressive","Martha Abbott",3
"Washington","Waitsfield","Waitsfield","Auditor General","","Progressive","Martha Abbott",154
"Caledonia","Walden","Walden","Auditor General","","Progressive","Martha Abbott",56
"Rutland","Wallingford","Wallingford","Auditor General","","Progressive","Martha Abbott",105
"Addison","Waltham","Waltham","Auditor General","","Progressive","Martha Abbott",24
"Windham","Wardsboro","Wardsboro","Auditor General","","Progressive","Martha Abbott",42
"Washington","Warren","Warren","Auditor General","","Progressive","Martha Abbott",160
"Orange","Washington","Washington","Auditor General","","Progressive","Martha Abbott",62
"Washington","Waterbury","Waterbury","Auditor General","","Progressive","Martha Abbott",292
"Caledonia","Waterford","Waterford","Auditor General","","Progressive","Martha Abbott",41
"Lamoille","Waterville","Waterville","Auditor General","","Progressive","Martha Abbott",48
"Windsor","Weathersfield","Weathersfield","Auditor General","","Progressive","Martha Abbott",156
"Rutland","Wells","Wells","Auditor General","","Progressive","Martha Abbott",54
"Orange","West Fairlee","W. Fairlee","Auditor General","","Progressive","Martha Abbott",40
"Rutland","West Haven","W. Haven","Auditor General","","Progressive","Martha Abbott",15
"Rutland","West Rutland","W. Rutland","Auditor General","","Progressive","Martha Abbott",88
"Windsor","West Windsor","W. Windsor","Auditor General","","Progressive","Martha Abbott",51
"Orleans","Westfield","Westfield","Auditor General","","Progressive","Martha Abbott",36
"Chittenden","Westford","Westford","Auditor General","","Progressive","Martha Abbott",217
"Windham","Westminster","Windham 4","Auditor General","","Progressive","Martha Abbott",9
"Windham","Westminster","Windham 5","Auditor General","","Progressive","Martha Abbott",150
"Orleans","Westmore","Westmore","Auditor General","","Progressive","Martha Abbott",25
"Windsor","Weston","Weston","Auditor General","","Progressive","Martha Abbott",42
"Addison","Weybridge","Weybridge","Auditor General","","Progressive","Martha Abbott",52
"Caledonia","Wheelock","Wheelock","Auditor General","","Progressive","Martha Abbott",28
"Addison","Whiting","Whiting","Auditor General","","Progressive","Martha Abbott",16
"Windham","Whitingham","Whitingham","Auditor General","","Progressive","Martha Abbott",57
"Orange","Williamstown","Williamstown","Auditor General","","Progressive","Martha Abbott",136
"Chittenden","Williston","Williston","Auditor General","","Progressive","Martha Abbott",513
"Windham","Wilmington","Wilmington","Auditor General","","Progressive","Martha Abbott",100
"Windham","Windham","Windham","Auditor General","","Progressive","Martha Abbott",23
