"county","town","precinct","office","district","party","candidate","votes"
"Addison","Goshen","Goshen","Auditor General","",,"Thomas M Salmon",38
"Windham","Grafton","Grafton","Auditor General","",,"Thomas M Salmon",200
"Essex","Granby","Granby","Auditor General","",,"Thomas M Salmon",8
"Grand Isle","Grand Isle","Grand Isle","Auditor General","",,"Thomas M Salmon",390
"Addison","Granville","Granville","Auditor General","",,"Thomas M Salmon",61
"Orleans","Greensboro","Greensboro","Auditor General","",,"Thomas M Salmon",136
"Caledonia","Groton","Groton","Auditor General","",,"Thomas M Salmon",105
"Essex","Guildhall","Guildhall","Auditor General","",,"Thomas M Salmon",34
"Windham","Guilford","Guilford","Auditor General","",,"Thomas M Salmon",480
"Windham","Halifax","Halifax","Auditor General","",,"Thomas M Salmon",148
"Addison","Hancock","Hancock","Auditor General","",,"Thomas M Salmon",68
"Caledonia","Hardwick","Hardwick","Auditor General","",,"Thomas M Salmon",518
"Windsor","Hartford","Windsor 6-1","Auditor General","",,"Thomas M Salmon",436
"Windsor","Hartford","Windsor 6-2","Auditor General","",,"Thomas M Salmon",1552
"Windsor","Hartland","Hartland","Auditor General","",,"Thomas M Salmon",801
"Franklin","Highgate","Highgate","Auditor General","",,"Thomas M Salmon",355
"Chittenden","Hinesburg","Chittenden 1-1","Auditor General","",,"Thomas M Salmon",801
"Chittenden","Hinesburg","Chittenden 1-2","Auditor General","",,"Thomas M Salmon",39
"Orleans","Holland","Holland","Auditor General","",,"Thomas M Salmon",88
"Rutland","Hubbardton","Hubbardton","Auditor General","",,"Thomas M Salmon",111
"Chittenden","Huntington","Huntington","Auditor General","",,"Thomas M Salmon",364
"Lamoille","Hyde Park","Hyde Park","Auditor General","",,"Thomas M Salmon",496
"Rutland","Ira","Rutland Rutland 1-1","Auditor General","",,"Thomas M Salmon",13
"Rutland","Ira","Rutland Rutland 1-2","Auditor General","",,"Thomas M Salmon",51
"Orleans","Irasburg","Irasburg","Auditor General","",,"Thomas M Salmon",166
"Grand Isle","Isle La Motte","Isle La Motte","Auditor General","",,"Thomas M Salmon",109
"Windham","Jamaica","Jamaica","Auditor General","",,"Thomas M Salmon",213
"Orleans","Jay","Jay","Auditor General","",,"Thomas M Salmon",73
"Chittenden","Jericho","Jericho","Auditor General","",,"Thomas M Salmon",912
"Lamoille","Johnson","Johnson","Auditor General","",,"Thomas M Salmon",470
"Rutland","Killington","Killington","Auditor General","",,"Thomas M Salmon",198
"Caledonia","Kirby","Kirby","Auditor General","",,"Thomas M Salmon",88
"Bennington","Landgrove","Landgrove","Auditor General","",,"Thomas M Salmon",50
"Addison","Leicester","Leicester","Auditor General","",,"Thomas M Salmon",187
"Essex","Lemington","Lemington","Auditor General","",,"Thomas M Salmon",17
"Addison","Lincoln","Lincoln","Auditor General","",,"Thomas M Salmon",307
"Windham","Londonderry","Londonderry","Auditor General","",,"Thomas M Salmon",352
"Orleans","Lowell","Lowell","Auditor General","",,"Thomas M Salmon",127
"Windsor","Ludlow","Ludlow","Auditor General","",,"Thomas M Salmon",484
"Essex","Lunenburg","Lunenburg","Auditor General","",,"Thomas M Salmon",174
"Caledonia","Lyndon","Lyndon","Auditor General","",,"Thomas M Salmon",722
"Essex","Maidstone","Maidstone","Auditor General","",,"Thomas M Salmon",25
"Bennington","Manchester","Manchester","Auditor General","",,"Thomas M Salmon",848
"Windham","Marlboro","Marlboro","Auditor General","",,"Thomas M Salmon",242
"Washington","Marshfield","Marshfield","Auditor General","",,"Thomas M Salmon",302
"Rutland","Mendon","Mendon","Auditor General","",,"Thomas M Salmon",210
"Addison","Middlebury","Middlebury","Auditor General","",,"Thomas M Salmon",1318
"Washington","Middlesex","Middlesex","Auditor General","",,"Thomas M Salmon",403
"Rutland","Middletown Springs","Middletown Springs","Auditor General","",,"Thomas M Salmon",180
"Chittenden","Milton","Chittenden 9","Auditor General","",,"Thomas M Salmon",1123
"Chittenden","Milton","Grand Isle-Chittenden 1-1","Auditor General","",,"Thomas M Salmon",152
"Addison","Monkton","Monkton","Auditor General","",,"Thomas M Salmon",377
"Franklin","Montgomery","Montgomery","Auditor General","",,"Thomas M Salmon",244
"Washington","Montpelier","Montpelier","Auditor General","",,"Thomas M Salmon",1925
"Washington","Moretown","Moretown","Auditor General","",,"Thomas M Salmon",339
"Orleans","Morgan","Morgan","Auditor General","",,"Thomas M Salmon",98
"Lamoille","Morristown","Morristown","Auditor General","",,"Thomas M Salmon",938
"Rutland","Mount Holly","Mount Holly","Auditor General","",,"Thomas M Salmon",333
"Rutland","Mount Tabor","Mount Tabor","Auditor General","",,"Thomas M Salmon",40
"Addison","New Haven","New Haven","Auditor General","",,"Thomas M Salmon",333
"Caledonia","Newark","Newark","Auditor General","",,"Thomas M Salmon",104
"Orange","Newbury","Center Town House","Auditor General","",,"Thomas M Salmon",228
"Orange","Newbury","Town Office","Auditor General","",,"Thomas M Salmon",88
"Orange","Newbury","West River Village","Auditor General","",,"Thomas M Salmon",64
"Windham","Newfane","Newfane","Auditor General","",,"Thomas M Salmon",459
"Orleans","Newport City","Newport City","Auditor General","",,"Thomas M Salmon",578
"Orleans","Newport Town","Newport Town","Auditor General","",,"Thomas M Salmon",212
"Grand Isle","North Hero","N. Hero","Auditor General","",,"Thomas M Salmon",187
"Washington","Northfield","Northfield","Auditor General","",,"Thomas M Salmon",705
"Essex","Norton","Norton","Auditor General","",,"Thomas M Salmon",22
"Windsor","Norwich","Norwich","Auditor General","",,"Thomas M Salmon",1299
"Orange","Orange","Orange","Auditor General","",,"Thomas M Salmon",127
"Addison","Orwell","Orwell","Auditor General","",,"Thomas M Salmon",196
"Addison","Panton","Panton","Auditor General","",,"Thomas M Salmon",93
"Rutland","Pawlet","Pawlet","Auditor General","",,"Thomas M Salmon",254
"Caledonia","Peacham","Peacham","Auditor General","",,"Thomas M Salmon",182
"Bennington","Peru","Peru","Auditor General","",,"Thomas M Salmon",87
"Rutland","Pittsfield","Pittsfield","Auditor General","",,"Thomas M Salmon",93
"Rutland","Pittsford","Pittsford","Auditor General","",,"Thomas M Salmon",538
"Washington","Plainfield","Plainfield","Auditor General","",,"Thomas M Salmon",287
"Windsor","Plymouth","Plymouth","Auditor General","",,"Thomas M Salmon",135
"Windsor","Pomfret","Pomfret","Auditor General","",,"Thomas M Salmon",272
"Rutland","Poultney","Poultney","Auditor General","",,"Thomas M Salmon",552
"Bennington","Pownal","Pownal","Auditor General","",,"Thomas M Salmon",721
"Rutland","Proctor","Proctor","Auditor General","",,"Thomas M Salmon",342
"Windham","Putney","Putney","Auditor General","",,"Thomas M Salmon",739
"Orange","Randolph","Randolph","Auditor General","",,"Thomas M Salmon",794
"Windsor","Reading","Reading","Auditor General","",,"Thomas M Salmon",164
"Bennington","Readsboro","Readsboro","Auditor General","",,"Thomas M Salmon",162
"Franklin","Richford","Richford","Auditor General","",,"Thomas M Salmon",307
"Chittenden","Richmond","Richmond","Auditor General","",,"Thomas M Salmon",795
"Addison","Ripton","Ripton","Auditor General","",,"Thomas M Salmon",161
"Windsor","Rochester","Rochester","Auditor General","",,"Thomas M Salmon",253
"Windham","Rockingham","Rockingham","Auditor General","",,"Thomas M Salmon",1489
"Washington","Roxbury","Roxbury","Auditor General","",,"Thomas M Salmon",130
"Windsor","Royalton","Royalton","Auditor General","",,"Thomas M Salmon",468
"Bennington","Rupert","Rupert","Auditor General","",,"Thomas M Salmon",142
"Rutland","Rutland City","Rutland 5-1","Auditor General","",,"Thomas M Salmon",859
"Rutland","Rutland City","Rutland 5-2","Auditor General","",,"Thomas M Salmon",756
"Rutland","Rutland City","Rutland 5-3","Auditor General","",,"Thomas M Salmon",568
"Rutland","Rutland City","Rutland 5-4","Auditor General","",,"Thomas M Salmon",717
"Rutland","Rutland Town","Elem. School","Auditor General","",,"Thomas M Salmon",594
"Rutland","Rutland Town","Town Hall","Auditor General","",,"Thomas M Salmon",205
"Caledonia","Ryegate","Ryegate","Auditor General","",,"Thomas M Salmon",185
"Addison","Salisbury","Salisbury","Auditor General","",,"Thomas M Salmon",180
"Bennington","Sandgate","Sandgate","Auditor General","",,"Thomas M Salmon",93
"Bennington","Searsburg","Searsburg","Auditor General","",,"Thomas M Salmon",28
"Bennington","Shaftsbury","Shaftsbury","Auditor General","",,"Thomas M Salmon",910
"Windsor","Sharon","Sharon","Auditor General","",,"Thomas M Salmon",244
"Caledonia","Sheffield","Sheffield","Auditor General","",,"Thomas M Salmon",110
"Chittenden","Shelburne","Chittenden 5-1","Auditor General","",,"Thomas M Salmon",890
"Chittenden","Shelburne","Chittenden 5-2","Auditor General","",,"Thomas M Salmon",730
"Franklin","Sheldon","Sheldon","Auditor General","",,"Thomas M Salmon",250
"Addison","Shoreham","Shoreham","Auditor General","",,"Thomas M Salmon",226
"Rutland","Shrewsbury","Shrewsbury","Auditor General","",,"Thomas M Salmon",277
"Chittenden","South Burlington","Chittenden 3-10","Auditor General","",,"Thomas M Salmon",713
"Chittenden","South Burlington","Chittenden 3-7","Auditor General","",,"Thomas M Salmon",745
"Chittenden","South Burlington","Chittenden 3-8","Auditor General","",,"Thomas M Salmon",1053
"Chittenden","South Burlington","Chittenden 3-9","Auditor General","",,"Thomas M Salmon",739
"Grand Isle","South Hero","S. Hero","Auditor General","",,"Thomas M Salmon",398
"Windsor","Springfield","Windsor 1-1","Auditor General","",,"Thomas M Salmon",27
"Windsor","Springfield","Windsor 1-2","Auditor General","",,"Thomas M Salmon",2011
,"Saint  Albans City","St. Albans City","Auditor General","",,"Thomas M Salmon",859
,"Saint  Albans Town","St. Albans Town","Auditor General","",,"Thomas M Salmon",757
,"Saint  George","St. George","Auditor General","",,"Thomas M Salmon",84
,"Saint  Johnsbury","St. Johnsbury","Auditor General","",,"Thomas M Salmon",1101
"Bennington","Stamford","Stamford","Auditor General","",,"Thomas M Salmon",151
"Caledonia","Stannard","Stannard","Auditor General","",,"Thomas M Salmon",57
"Addison","Starksboro","Starksboro","Auditor General","",,"Thomas M Salmon",296
"Windsor","Stockbridge","Stockbridge","Auditor General","",,"Thomas M Salmon",138
"Lamoille","Stowe","Stowe","Auditor General","",,"Thomas M Salmon",942
"Orange","Strafford","Strafford","Auditor General","",,"Thomas M Salmon",351
"Windham","Stratton","Stratton","Auditor General","",,"Thomas M Salmon",29
"Rutland","Sudbury","Sudbury","Auditor General","",,"Thomas M Salmon",136
"Bennington","Sunderland","Sunderland","Auditor General","",,"Thomas M Salmon",216
"Caledonia","Sutton","Sutton","Auditor General","",,"Thomas M Salmon",125
"Franklin","Swanton","Swanton","Auditor General","",,"Thomas M Salmon",691
"Orange","Thetford","Thetford","Auditor General","",,"Thomas M Salmon",743
"Rutland","Tinmouth","Tinmouth","Auditor General","",,"Thomas M Salmon",124
"Orange","Topsham","Topsham","Auditor General","",,"Thomas M Salmon",141
"Windham","Townshend","Townshend","Auditor General","",,"Thomas M Salmon",279
"Orleans","Troy","Troy","Auditor General","",,"Thomas M Salmon",212
"Orange","Tunbridge","Tunbridge","Auditor General","",,"Thomas M Salmon",227
"Chittenden","Underhill","Underhill","Auditor General","",,"Thomas M Salmon",500
"Addison","Vergennes","Vergennes","Auditor General","",,"Thomas M Salmon",395
"Windham","Vernon","Vernon","Auditor General","",,"Thomas M Salmon",342
"Orange","Vershire","Vershire","Auditor General","",,"Thomas M Salmon",132
"Essex","Victory","Victory","Auditor General","",,"Thomas M Salmon",19
"Washington","Waitsfield","Waitsfield","Auditor General","",,"Thomas M Salmon",384
"Caledonia","Walden","Walden","Auditor General","",,"Thomas M Salmon",170
"Rutland","Wallingford","Wallingford","Auditor General","",,"Thomas M Salmon",462
"Addison","Waltham","Waltham","Auditor General","",,"Thomas M Salmon",99
"Windham","Wardsboro","Wardsboro","Auditor General","",,"Thomas M Salmon",159
"Washington","Warren","Warren","Auditor General","",,"Thomas M Salmon",380
"Orange","Washington","Washington","Auditor General","",,"Thomas M Salmon",156
"Washington","Waterbury","Waterbury","Auditor General","",,"Thomas M Salmon",966
"Caledonia","Waterford","Waterford","Auditor General","",,"Thomas M Salmon",203
"Lamoille","Waterville","Waterville","Auditor General","",,"Thomas M Salmon",110
"Windsor","Weathersfield","Weathersfield","Auditor General","",,"Thomas M Salmon",634
"Rutland","Wells","Wells","Auditor General","",,"Thomas M Salmon",166
"Orange","West Fairlee","W. Fairlee","Auditor General","",,"Thomas M Salmon",115
"Rutland","West Haven","W. Haven","Auditor General","",,"Thomas M Salmon",40
"Rutland","West Rutland","W. Rutland","Auditor General","",,"Thomas M Salmon",414
"Windsor","West Windsor","W. Windsor","Auditor General","",,"Thomas M Salmon",279
"Orleans","Westfield","Westfield","Auditor General","",,"Thomas M Salmon",96
"Chittenden","Westford","Westford","Auditor General","",,"Thomas M Salmon",335
"Windham","Westminster","Windham 4","Auditor General","",,"Thomas M Salmon",67
"Windham","Westminster","Windham 5","Auditor General","",,"Thomas M Salmon",953
"Orleans","Westmore","Westmore","Auditor General","",,"Thomas M Salmon",76
"Windsor","Weston","Weston","Auditor General","",,"Thomas M Salmon",185
"Addison","Weybridge","Weybridge","Auditor General","",,"Thomas M Salmon",224
"Caledonia","Wheelock","Wheelock","Auditor General","",,"Thomas M Salmon",106
"Addison","Whiting","Whiting","Auditor General","",,"Thomas M Salmon",82
"Windham","Whitingham","Whitingham","Auditor General","",,"Thomas M Salmon",193
"Orange","Williamstown","Williamstown","Auditor General","",,"Thomas M Salmon",458
"Chittenden","Williston","Williston","Auditor General","",,"Thomas M Salmon",1547
"Windham","Wilmington","Wilmington","Auditor General","",,"Thomas M Salmon",384
"Windham","Windham","Windham","Auditor General","",,"Thomas M Salmon",115
