"county","town","precinct","office","district","party","candidate","votes"
"Windsor","Sharon","Sharon","U.S. Senate","","Democratic","Patrick Leahy",443
"Caledonia","Sheffield","Sheffield","U.S. Senate","","Democratic","Patrick Leahy",144
"Chittenden","Shelburne","Chittenden 5-1","U.S. Senate","","Democratic","Patrick Leahy",1972
"Chittenden","Shelburne","Chittenden 5-2","U.S. Senate","","Democratic","Patrick Leahy",1487
"Franklin","Sheldon","Sheldon","U.S. Senate","","Democratic","Patrick Leahy",422
"Addison","Shoreham","Shoreham","U.S. Senate","","Democratic","Patrick Leahy",390
"Rutland","Shrewsbury","Shrewsbury","U.S. Senate","","Democratic","Patrick Leahy",357
"Chittenden","South Burlington","Chittenden 7-1","U.S. Senate","","Democratic","Patrick Leahy",1938
"Chittenden","South Burlington","Chittenden 7-2","U.S. Senate","","Democratic","Patrick Leahy",2091
"Chittenden","South Burlington","Chittenden 7-3","U.S. Senate","","Democratic","Patrick Leahy",1827
"Chittenden","South Burlington","Chittenden 7-4","U.S. Senate","","Democratic","Patrick Leahy",1504
"Grand Isle","South Hero","S. Hero","U.S. Senate","","Democratic","Patrick Leahy",716
"Windsor","Springfield","Windsor 3-1","U.S. Senate","","Democratic","Patrick Leahy",67
"Windsor","Springfield","Windsor 3-2","U.S. Senate","","Democratic","Patrick Leahy",2000
,"Saint  Albans City","St. Albans City","U.S. Senate","","Democratic","Patrick Leahy",1584
,"Saint  Albans Town","Franklin 3-1","U.S. Senate","","Democratic","Patrick Leahy",595
,"Saint  Albans Town","Franklin 3-2","U.S. Senate","","Democratic","Patrick Leahy",1182
,"Saint  George","St. George","U.S. Senate","","Democratic","Patrick Leahy",219
,"Saint  Johnsbury","St. Johnsbury","U.S. Senate","","Democratic","Patrick Leahy",1623
"Bennington","Stamford","Stamford","U.S. Senate","","Democratic","Patrick Leahy",227
"Caledonia","Stannard","Stannard","U.S. Senate","","Democratic","Patrick Leahy",68
"Addison","Starksboro","Starksboro","U.S. Senate","","Democratic","Patrick Leahy",552
"Windsor","Stockbridge","Stockbridge","U.S. Senate","","Democratic","Patrick Leahy",231
"Lamoille","Stowe","Stowe","U.S. Senate","","Democratic","Patrick Leahy",1950
"Orange","Strafford","Strafford","U.S. Senate","","Democratic","Patrick Leahy",492
"Windham","Stratton","Stratton","U.S. Senate","","Democratic","Patrick Leahy",60
"Rutland","Sudbury","Sudbury","U.S. Senate","","Democratic","Patrick Leahy",174
"Bennington","Sunderland","Bennington 3","U.S. Senate","","Democratic","Patrick Leahy",71
"Bennington","Sunderland","Bennington 4","U.S. Senate","","Democratic","Patrick Leahy",225
"Caledonia","Sutton","Sutton","U.S. Senate","","Democratic","Patrick Leahy",210
"Franklin","Swanton","Swanton","U.S. Senate","","Democratic","Patrick Leahy",1436
"Orange","Thetford","Thetford","U.S. Senate","","Democratic","Patrick Leahy",1177
"Rutland","Tinmouth","Rutland 2","U.S. Senate","","Democratic","Patrick Leahy",47
"Rutland","Tinmouth","Rutland-Bennington","U.S. Senate","","Democratic","Patrick Leahy",113
"Orange","Topsham","Topsham","U.S. Senate","","Democratic","Patrick Leahy",244
"Windham","Townshend","Townshend","U.S. Senate","","Democratic","Patrick Leahy",408
"Orleans","Troy","Orleans 2","U.S. Senate","","Democratic","Patrick Leahy",81
"Orleans","Troy","Orleans-Lamoille","U.S. Senate","","Democratic","Patrick Leahy",226
"Orange","Tunbridge","Tunbridge","U.S. Senate","","Democratic","Patrick Leahy",372
"Chittenden","Underhill","Underhill","U.S. Senate","","Democratic","Patrick Leahy",1308
"Addison","Vergennes","Vergennes","U.S. Senate","","Democratic","Patrick Leahy",786
"Windham","Vernon","Vernon","U.S. Senate","","Democratic","Patrick Leahy",504
"Orange","Vershire","Vershire","U.S. Senate","","Democratic","Patrick Leahy",216
"Essex","Victory","Victory","U.S. Senate","","Democratic","Patrick Leahy",21
"Washington","Waitsfield","Waitsfield","U.S. Senate","","Democratic","Patrick Leahy",784
"Caledonia","Walden","Walden","U.S. Senate","","Democratic","Patrick Leahy",302
"Rutland","Wallingford","Wallingford","U.S. Senate","","Democratic","Patrick Leahy",567
"Addison","Waltham","Waltham","U.S. Senate","","Democratic","Patrick Leahy",170
"Windham","Wardsboro","Wardsboro","U.S. Senate","","Democratic","Patrick Leahy",223
"Washington","Warren","Warren","U.S. Senate","","Democratic","Patrick Leahy",743
"Orange","Washington","Washington","U.S. Senate","","Democratic","Patrick Leahy",209
"Washington","Waterbury","Waterbury","U.S. Senate","","Democratic","Patrick Leahy",2120
"Caledonia","Waterford","Waterford","U.S. Senate","","Democratic","Patrick Leahy",310
"Lamoille","Waterville","Waterville","U.S. Senate","","Democratic","Patrick Leahy",185
"Windsor","Weathersfield","Weathersfield","U.S. Senate","","Democratic","Patrick Leahy",804
"Rutland","Wells","Wells","U.S. Senate","","Democratic","Patrick Leahy",260
"Orange","West Fairlee","W. Fairlee","U.S. Senate","","Democratic","Patrick Leahy",166
"Rutland","West Haven","W. Haven","U.S. Senate","","Democratic","Patrick Leahy",68
"Rutland","West Rutland","W. Rutland","U.S. Senate","","Democratic","Patrick Leahy",489
"Windsor","West Windsor","W. Windsor","U.S. Senate","","Democratic","Patrick Leahy",448
"Orleans","Westfield","Westfield","U.S. Senate","","Democratic","Patrick Leahy",148
"Chittenden","Westford","Westford","U.S. Senate","","Democratic","Patrick Leahy",782
"Windham","Westminster","Windham 3","U.S. Senate","","Democratic","Patrick Leahy",48
"Windham","Westminster","Windham 4","U.S. Senate","","Democratic","Patrick Leahy",1000
"Orleans","Westmore","Westmore","U.S. Senate","","Democratic","Patrick Leahy",95
"Windsor","Weston","Weston","U.S. Senate","","Democratic","Patrick Leahy",276
"Addison","Weybridge","Weybridge","U.S. Senate","","Democratic","Patrick Leahy",419
"Caledonia","Wheelock","Wheelock","U.S. Senate","","Democratic","Patrick Leahy",201
"Addison","Whiting","Whiting","U.S. Senate","","Democratic","Patrick Leahy",114
"Windham","Whitingham","Windham 6","U.S. Senate","","Democratic","Patrick Leahy",292
"Windham","Whitingham","Windham-Bennington","U.S. Senate","","Democratic","Patrick Leahy",19
"Orange","Williamstown","Williamstown","U.S. Senate","","Democratic","Patrick Leahy",713
"Chittenden","Williston","Williston","U.S. Senate","","Democratic","Patrick Leahy",3669
"Windham","Wilmington","Wilmington","U.S. Senate","","Democratic","Patrick Leahy",606
"Windham","Windham","Windham","U.S. Senate","","Democratic","Patrick Leahy",149
"Windsor","Windsor","Windsor","U.S. Senate","","Democratic","Patrick Leahy",1062
"Bennington","Winhall","Winhall","U.S. Senate","","Democratic","Patrick Leahy",300
"Chittenden","Winooski","Winooski","U.S. Senate","","Democratic","Patrick Leahy",2180
"Lamoille","Wolcott","Wolcott","U.S. Senate","","Democratic","Patrick Leahy",473
"Washington","Woodbury","Woodbury","U.S. Senate","","Democratic","Patrick Leahy",276
"Bennington","Woodford","Woodford","U.S. Senate","","Democratic","Patrick Leahy",114
"Windsor","Woodstock","Woodstock","U.S. Senate","","Democratic","Patrick Leahy",1261
"Washington","Worcester","Worcester","U.S. Senate","","Democratic","Patrick Leahy",408
"Addison","Addison","Addison","U.S. Senate","","Republican","Scott Milne",391
"Orleans","Albany","Albany","U.S. Senate","","Republican","Scott Milne",196
"Grand Isle","Alburgh","Alburgh","U.S. Senate","","Republican","Scott Milne",353
"Windsor","Andover","Andover","U.S. Senate","","Republican","Scott Milne",135
"Bennington","Arlington","Arlington","U.S. Senate","","Republican","Scott Milne",432
"Windham","Athens","Athens","U.S. Senate","","Republican","Scott Milne",48
"Franklin","Bakersfield","Bakersfield","U.S. Senate","","Republican","Scott Milne",202
"Windsor","Baltimore","Baltimore","U.S. Senate","","Republican","Scott Milne",54
"Windsor","Barnard","Barnard","U.S. Senate","","Republican","Scott Milne",200
"Caledonia","Barnet","Barnet","U.S. Senate","","Republican","Scott Milne",367
"Washington","Barre City","Barre City","U.S. Senate","","Republican","Scott Milne",1279
"Washington","Barre Town","Barre Town","U.S. Senate","","Republican","Scott Milne",2225
"Orleans","Barton","Barton","U.S. Senate","","Republican","Scott Milne",441
"Lamoille","Belvidere","Belvidere","U.S. Senate","","Republican","Scott Milne",80
"Bennington","Bennington","Bennington 2-1","U.S. Senate","","Republican","Scott Milne",828
"Bennington","Bennington","Bennington 2-2","U.S. Senate","","Republican","Scott Milne",826
"Rutland","Benson","Benson","U.S. Senate","","Republican","Scott Milne",224
"Franklin","Berkshire","Berkshire","U.S. Senate","","Republican","Scott Milne",272
"Washington","Berlin","Berlin","U.S. Senate","","Republican","Scott Milne",581
"Windsor","Bethel","Bethel","U.S. Senate","","Republican","Scott Milne",352
"Essex","Bloomfield","Bloomfield","U.S. Senate","","Republican","Scott Milne",44
"Chittenden","Bolton","Bolton","U.S. Senate","","Republican","Scott Milne",219
"Orange","Bradford","Bradford","U.S. Senate","","Republican","Scott Milne",433
"Orange","Braintree","Braintree","U.S. Senate","","Republican","Scott Milne",241
"Rutland","Brandon","Brandon","U.S. Senate","","Republican","Scott Milne",740
"Windham","Brattleboro","Windham 2-1","U.S. Senate","","Republican","Scott Milne",422
"Windham","Brattleboro","Windham 2-2","U.S. Senate","","Republican","Scott Milne",207
"Windham","Brattleboro","Windham 2-3","U.S. Senate","","Republican","Scott Milne",244
"Windsor","Bridgewater","Bridgewater","U.S. Senate","","Republican","Scott Milne",198
"Addison","Bridport","Bridport","U.S. Senate","","Republican","Scott Milne",321
"Essex","Brighton","Brighton","U.S. Senate","","Republican","Scott Milne",239
"Addison","Bristol","Bristol","U.S. Senate","","Republican","Scott Milne",666
"Orange","Brookfield","Brookfield","U.S. Senate","","Republican","Scott Milne",324
"Windham","Brookline","Brookline","U.S. Senate","","Republican","Scott Milne",78
"Orleans","Brownington","Brownington","U.S. Senate","","Republican","Scott Milne",175
"Essex","Brunswick","Brunswick","U.S. Senate","","Republican","Scott Milne",25
"Caledonia","Burke","Burke","U.S. Senate","","Republican","Scott Milne",355
"Chittenden","Burlington","Chittenden 6-1","U.S. Senate","","Republican","Scott Milne",988
"Chittenden","Burlington","Chittenden 6-2","U.S. Senate","","Republican","Scott Milne",344
"Chittenden","Burlington","Chittenden 6-3","U.S. Senate","","Republican","Scott Milne",287
"Chittenden","Burlington","Chittenden 6-4","U.S. Senate","","Republican","Scott Milne",192
"Chittenden","Burlington","Chittenden 6-5","U.S. Senate","","Republican","Scott Milne",600
"Chittenden","Burlington","Chittenden 6-6","U.S. Senate","","Republican","Scott Milne",116
"Chittenden","Burlington","Chittenden 6-7","U.S. Senate","","Republican","Scott Milne",13
"Washington","Cabot","Cabot","U.S. Senate","","Republican","Scott Milne",285
"Washington","Calais","Calais","U.S. Senate","","Republican","Scott Milne",247
"Lamoille","Cambridge","Cambridge","U.S. Senate","","Republican","Scott Milne",580
"Essex","Canaan","Canaan","U.S. Senate","","Republican","Scott Milne",172
"Rutland","Castleton","Castleton","U.S. Senate","","Republican","Scott Milne",759
"Windsor","Cavendish","Cavendish","U.S. Senate","","Republican","Scott Milne",271
"Orleans","Charleston","Charleston","U.S. Senate","","Republican","Scott Milne",199
"Chittenden","Charlotte","Charlotte","U.S. Senate","","Republican","Scott Milne",679
"Orange","Chelsea","Chelsea","U.S. Senate","","Republican","Scott Milne",336
"Windsor","Chester","Chester","U.S. Senate","","Republican","Scott Milne",542
"Rutland","Chittenden","Chittenden","U.S. Senate","","Republican","Scott Milne",334
"Rutland","Clarendon","Clarendon","U.S. Senate","","Republican","Scott Milne",633
"Chittenden","Colchester","Chittenden 9-1","U.S. Senate","","Republican","Scott Milne",1027
"Chittenden","Colchester","Chittenden 9-2","U.S. Senate","","Republican","Scott Milne",1529
"Essex","Concord","Concord","U.S. Senate","","Republican","Scott Milne",298
"Orange","Corinth","Corinth","U.S. Senate","","Republican","Scott Milne",282
"Addison","Cornwall","Cornwall","U.S. Senate","","Republican","Scott Milne",187
"Orleans","Coventry","Coventry","U.S. Senate","","Republican","Scott Milne",215
"Orleans","Craftsbury","Craftsbury","U.S. Senate","","Republican","Scott Milne",189
"Rutland","Danby","Danby","U.S. Senate","","Republican","Scott Milne",299
"Caledonia","Danville","Danville","U.S. Senate","","Republican","Scott Milne",575
"Orleans","Derby","Derby","U.S. Senate","","Republican","Scott Milne",980
"Bennington","Dorset","Dorset","U.S. Senate","","Republican","Scott Milne",409
"Windham","Dover","Dover","U.S. Senate","","Republican","Scott Milne",276
"Windham","Dummerston","Dummerston","U.S. Senate","","Republican","Scott Milne",232
"Washington","Duxbury","Duxbury","U.S. Senate","","Republican","Scott Milne",280
"Essex","East Haven","E. Haven","U.S. Senate","","Republican","Scott Milne",60
"Washington","East Montpelier","E. Montpelier","U.S. Senate","","Republican","Scott Milne",429
"Lamoille","Eden","Eden","U.S. Senate","","Republican","Scott Milne",247
"Lamoille","Elmore","Elmore","U.S. Senate","","Republican","Scott Milne",168
"Franklin","Enosburgh","Enosburgh","U.S. Senate","","Republican","Scott Milne",401
"Chittenden","Essex","Chittenden 8-1","U.S. Senate","","Republican","Scott Milne",1490
"Chittenden","Essex","Chittenden 8-2","U.S. Senate","","Republican","Scott Milne",1572
"Chittenden","Essex","Chittenden 8-3","U.S. Senate","","Republican","Scott Milne",466
"Rutland","Fair Haven","Fair Haven","U.S. Senate","","Republican","Scott Milne",506
"Franklin","Fairfax","Fairfax","U.S. Senate","","Republican","Scott Milne",1023
"Franklin","Fairfield","Fairfield","U.S. Senate","","Republican","Scott Milne",320
"Orange","Fairlee","Fairlee","U.S. Senate","","Republican","Scott Milne",185
"Washington","Fayston","Fayston","U.S. Senate","","Republican","Scott Milne",201
"Addison","Ferrisburgh","Ferrisburgh","U.S. Senate","","Republican","Scott Milne",594
"Franklin","Fletcher","Fletcher","U.S. Senate","","Republican","Scott Milne",248
"Franklin","Franklin","Franklin","U.S. Senate","","Republican","Scott Milne",304
"Franklin","Georgia","Georgia","U.S. Senate","","Republican","Scott Milne",1086
"Orleans","Glover","Glover","U.S. Senate","","Republican","Scott Milne",232
"Addison","Goshen","Goshen","U.S. Senate","","Republican","Scott Milne",41
"Windham","Grafton","Grafton","U.S. Senate","","Republican","Scott Milne",137
"Essex","Granby","Granby","U.S. Senate","","Republican","Scott Milne",13
"Grand Isle","Grand Isle","Grand Isle","U.S. Senate","","Republican","Scott Milne",457
"Addison","Granville","Granville","U.S. Senate","","Republican","Scott Milne",36
"Orleans","Greensboro","Greensboro","U.S. Senate","","Republican","Scott Milne",117
"Caledonia","Groton","Groton","U.S. Senate","","Republican","Scott Milne",257
"Essex","Guildhall","Guildhall","U.S. Senate","","Republican","Scott Milne",72
"Windham","Guilford","Guilford","U.S. Senate","","Republican","Scott Milne",254
"Windham","Halifax","Halifax","U.S. Senate","","Republican","Scott Milne",162
"Addison","Hancock","Hancock","U.S. Senate","","Republican","Scott Milne",64
"Caledonia","Hardwick","Hardwick","U.S. Senate","","Republican","Scott Milne",514
"Windsor","Hartford","Windsor 4-1","U.S. Senate","","Republican","Scott Milne",461
"Windsor","Hartford","Windsor 4-2","U.S. Senate","","Republican","Scott Milne",1150
"Windsor","Hartland","Hartland","U.S. Senate","","Republican","Scott Milne",616
"Franklin","Highgate","Highgate","U.S. Senate","","Republican","Scott Milne",651
"Chittenden","Hinesburg","Chittenden 4-1","U.S. Senate","","Republican","Scott Milne",4
"Chittenden","Hinesburg","Chittenden 4-2","U.S. Senate","","Republican","Scott Milne",732
"Orleans","Holland","Holland","U.S. Senate","","Republican","Scott Milne",166
"Rutland","Hubbardton","Hubbardton","U.S. Senate","","Republican","Scott Milne",168
"Chittenden","Huntington","Huntington","U.S. Senate","","Republican","Scott Milne",271
"Lamoille","Hyde Park","Hyde Park","U.S. Senate","","Republican","Scott Milne",555
"Rutland","Ira","Ira","U.S. Senate","","Republican","Scott Milne",123
"Orleans","Irasburg","Irasburg","U.S. Senate","","Republican","Scott Milne",292
"Grand Isle","Isle La Motte","Isle La Motte","U.S. Senate","","Republican","Scott Milne",133
"Windham","Jamaica","Jamaica","U.S. Senate","","Republican","Scott Milne",141
"Orleans","Jay","Jay","U.S. Senate","","Republican","Scott Milne",72
"Chittenden","Jericho","Jericho","U.S. Senate","","Republican","Scott Milne",1062
"Lamoille","Johnson","Johnson","U.S. Senate","","Republican","Scott Milne",420
"Rutland","Killington","Killington","U.S. Senate","","Republican","Scott Milne",254
"Caledonia","Kirby","Kirby","U.S. Senate","","Republican","Scott Milne",106
"Bennington","Landgrove","Landgrove","U.S. Senate","","Republican","Scott Milne",39
"Addison","Leicester","Leicester","U.S. Senate","","Republican","Scott Milne",211
"Essex","Lemington","Lemington","U.S. Senate","","Republican","Scott Milne",26
"Addison","Lincoln","Lincoln","U.S. Senate","","Republican","Scott Milne",210
"Windham","Londonderry","Londonderry","U.S. Senate","","Republican","Scott Milne",318
"Orleans","Lowell","Lowell","U.S. Senate","","Republican","Scott Milne",215
"Windsor","Ludlow","Ludlow","U.S. Senate","","Republican","Scott Milne",408
"Essex","Lunenburg","Lunenburg","U.S. Senate","","Republican","Scott Milne",277
"Caledonia","Lyndon","Lyndon","U.S. Senate","","Republican","Scott Milne",927
"Essex","Maidstone","Maidstone","U.S. Senate","","Republican","Scott Milne",52
"Bennington","Manchester","Manchester","U.S. Senate","","Republican","Scott Milne",827
"Windham","Marlboro","Marlboro","U.S. Senate","","Republican","Scott Milne",89
"Washington","Marshfield","Marshfield","U.S. Senate","","Republican","Scott Milne",317
"Rutland","Mendon","Mendon","U.S. Senate","","Republican","Scott Milne",301
"Addison","Middlebury","Middlebury","U.S. Senate","","Republican","Scott Milne",800
"Washington","Middlesex","Middlesex","U.S. Senate","","Republican","Scott Milne",283
"Rutland","Middletown Springs","Middletown Springs","U.S. Senate","","Republican","Scott Milne",195
"Chittenden","Milton","Chittenden 10","U.S. Senate","","Republican","Scott Milne",1822
"Chittenden","Milton","Grand Isle-Chittenden","U.S. Senate","","Republican","Scott Milne",349
"Addison","Monkton","Monkton","U.S. Senate","","Republican","Scott Milne",405
"Franklin","Montgomery","Montgomery","U.S. Senate","","Republican","Scott Milne",210
"Washington","Montpelier","Montpelier","U.S. Senate","","Republican","Scott Milne",728
"Washington","Moretown","Moretown","U.S. Senate","","Republican","Scott Milne",279
"Orleans","Morgan","Morgan","U.S. Senate","","Republican","Scott Milne",197
"Lamoille","Morristown","Morristown","U.S. Senate","","Republican","Scott Milne",870
"Rutland","Mount Holly","Mount Holly","U.S. Senate","","Republican","Scott Milne",316
"Rutland","Mount Tabor","Mount Tabor","U.S. Senate","","Republican","Scott Milne",41
"Addison","New Haven","New Haven","U.S. Senate","","Republican","Scott Milne",410
"Caledonia","Newark","Newark","U.S. Senate","","Republican","Scott Milne",125
"Orange","Newbury","Newbury","U.S. Senate","","Republican","Scott Milne",406
"Windham","Newfane","Newfane","U.S. Senate","","Republican","Scott Milne",218
"Orleans","Newport City","Newport City","U.S. Senate","","Republican","Scott Milne",634
"Orleans","Newport Town","Newport Town","U.S. Senate","","Republican","Scott Milne",341
"Grand Isle","North Hero","N. Hero","U.S. Senate","","Republican","Scott Milne",256
"Washington","Northfield","Northfield","U.S. Senate","","Republican","Scott Milne",837
"Essex","Norton","Norton","U.S. Senate","","Republican","Scott Milne",42
"Windsor","Norwich","Norwich","U.S. Senate","","Republican","Scott Milne",297
"Orange","Orange","Orange","U.S. Senate","","Republican","Scott Milne",298
"Addison","Orwell","Orwell","U.S. Senate","","Republican","Scott Milne",318
"Addison","Panton","Panton","U.S. Senate","","Republican","Scott Milne",150
"Rutland","Pawlet","Pawlet","U.S. Senate","","Republican","Scott Milne",282
"Caledonia","Peacham","Peacham","U.S. Senate","","Republican","Scott Milne",168
"Bennington","Peru","Peru","U.S. Senate","","Republican","Scott Milne",69
"Rutland","Pittsfield","Pittsfield","U.S. Senate","","Republican","Scott Milne",117
"Rutland","Pittsford","Pittsford","U.S. Senate","","Republican","Scott Milne",720
"Washington","Plainfield","Plainfield","U.S. Senate","","Republican","Scott Milne",180
"Windsor","Plymouth","Plymouth","U.S. Senate","","Republican","Scott Milne",147
"Windsor","Pomfret","Pomfret","U.S. Senate","","Republican","Scott Milne",219
"Rutland","Poultney","Poultney","U.S. Senate","","Republican","Scott Milne",565
"Bennington","Pownal","Pownal","U.S. Senate","","Republican","Scott Milne",510
"Rutland","Proctor","Proctor","U.S. Senate","","Republican","Scott Milne",339
"Windham","Putney","Putney","U.S. Senate","","Republican","Scott Milne",196
"Orange","Randolph","Randolph","U.S. Senate","","Republican","Scott Milne",857
"Windsor","Reading","Reading","U.S. Senate","","Republican","Scott Milne",132
"Bennington","Readsboro","Readsboro","U.S. Senate","","Republican","Scott Milne",127
"Franklin","Richford","Richford","U.S. Senate","","Republican","Scott Milne",322
"Chittenden","Richmond","Richmond","U.S. Senate","","Republican","Scott Milne",660
"Addison","Ripton","Ripton","U.S. Senate","","Republican","Scott Milne",62
"Windsor","Rochester","Rochester","U.S. Senate","","Republican","Scott Milne",186
"Windham","Rockingham","Rockingham","U.S. Senate","","Republican","Scott Milne",504
"Washington","Roxbury","Roxbury","U.S. Senate","","Republican","Scott Milne",139
"Windsor","Royalton","Royalton","U.S. Senate","","Republican","Scott Milne",525
"Bennington","Rupert","Rupert","U.S. Senate","","Republican","Scott Milne",130
"Rutland","Rutland City","Rutland 5-1","U.S. Senate","","Republican","Scott Milne",883
"Rutland","Rutland City","Rutland 5-2","U.S. Senate","","Republican","Scott Milne",714
"Rutland","Rutland City","Rutland 5-3","U.S. Senate","","Republican","Scott Milne",500
"Rutland","Rutland City","Rutland 5-4","U.S. Senate","","Republican","Scott Milne",601
"Rutland","Rutland Town","Rutland Town","U.S. Senate","","Republican","Scott Milne",1024
"Caledonia","Ryegate","Ryegate","U.S. Senate","","Republican","Scott Milne",242
"Addison","Salisbury","Salisbury","U.S. Senate","","Republican","Scott Milne",206
"Bennington","Sandgate","Sandgate","U.S. Senate","","Republican","Scott Milne",85
"Bennington","Searsburg","Searsburg","U.S. Senate","","Republican","Scott Milne",29
"Bennington","Shaftsbury","Shaftsbury","U.S. Senate","","Republican","Scott Milne",642
"Windsor","Sharon","Sharon","U.S. Senate","","Republican","Scott Milne",279
"Caledonia","Sheffield","Sheffield","U.S. Senate","","Republican","Scott Milne",125
"Chittenden","Shelburne","Chittenden 5-1","U.S. Senate","","Republican","Scott Milne",589
"Chittenden","Shelburne","Chittenden 5-2","U.S. Senate","","Republican","Scott Milne",625
"Franklin","Sheldon","Sheldon","U.S. Senate","","Republican","Scott Milne",359
"Addison","Shoreham","Shoreham","U.S. Senate","","Republican","Scott Milne",236
"Rutland","Shrewsbury","Shrewsbury","U.S. Senate","","Republican","Scott Milne",276
"Chittenden","South Burlington","Chittenden 7-1","U.S. Senate","","Republican","Scott Milne",560
"Chittenden","South Burlington","Chittenden 7-2","U.S. Senate","","Republican","Scott Milne",806
"Chittenden","South Burlington","Chittenden 7-3","U.S. Senate","","Republican","Scott Milne",527
"Chittenden","South Burlington","Chittenden 7-4","U.S. Senate","","Republican","Scott Milne",659
"Grand Isle","South Hero","S. Hero","U.S. Senate","","Republican","Scott Milne",357
"Windsor","Springfield","Windsor 3-1","U.S. Senate","","Republican","Scott Milne",75
"Windsor","Springfield","Windsor 3-2","U.S. Senate","","Republican","Scott Milne",1380
,"Saint  Albans City","St. Albans City","U.S. Senate","","Republican","Scott Milne",773
,"Saint  Albans Town","Franklin 3-1","U.S. Senate","","Republican","Scott Milne",409
,"Saint  Albans Town","Franklin 3-2","U.S. Senate","","Republican","Scott Milne",820
,"Saint  George","St. George","U.S. Senate","","Republican","Scott Milne",113
,"Saint  Johnsbury","St. Johnsbury","U.S. Senate","","Republican","Scott Milne",1174
"Bennington","Stamford","Stamford","U.S. Senate","","Republican","Scott Milne",182
"Caledonia","Stannard","Stannard","U.S. Senate","","Republican","Scott Milne",25
"Addison","Starksboro","Starksboro","U.S. Senate","","Republican","Scott Milne",310
"Windsor","Stockbridge","Stockbridge","U.S. Senate","","Republican","Scott Milne",156
"Lamoille","Stowe","Stowe","U.S. Senate","","Republican","Scott Milne",791
"Orange","Strafford","Strafford","U.S. Senate","","Republican","Scott Milne",158
"Windham","Stratton","Stratton","U.S. Senate","","Republican","Scott Milne",56
"Rutland","Sudbury","Sudbury","U.S. Senate","","Republican","Scott Milne",132
"Bennington","Sunderland","Bennington 3","U.S. Senate","","Republican","Scott Milne",37
"Bennington","Sunderland","Bennington 4","U.S. Senate","","Republican","Scott Milne",139
"Caledonia","Sutton","Sutton","U.S. Senate","","Republican","Scott Milne",212
"Franklin","Swanton","Swanton","U.S. Senate","","Republican","Scott Milne",1126
"Orange","Thetford","Thetford","U.S. Senate","","Republican","Scott Milne",387
"Rutland","Tinmouth","Rutland 2","U.S. Senate","","Republican","Scott Milne",27
"Rutland","Tinmouth","Rutland-Bennington","U.S. Senate","","Republican","Scott Milne",91
"Orange","Topsham","Topsham","U.S. Senate","","Republican","Scott Milne",307
"Windham","Townshend","Townshend","U.S. Senate","","Republican","Scott Milne",180
"Orleans","Troy","Orleans 2","U.S. Senate","","Republican","Scott Milne",84
"Orleans","Troy","Orleans-Lamoille","U.S. Senate","","Republican","Scott Milne",219
"Orange","Tunbridge","Tunbridge","U.S. Senate","","Republican","Scott Milne",298
"Chittenden","Underhill","Underhill","U.S. Senate","","Republican","Scott Milne",573
"Addison","Vergennes","Vergennes","U.S. Senate","","Republican","Scott Milne",391
"Windham","Vernon","Vernon","U.S. Senate","","Republican","Scott Milne",501
"Orange","Vershire","Vershire","U.S. Senate","","Republican","Scott Milne",118
"Essex","Victory","Victory","U.S. Senate","","Republican","Scott Milne",36
"Washington","Waitsfield","Waitsfield","U.S. Senate","","Republican","Scott Milne",275
"Caledonia","Walden","Walden","U.S. Senate","","Republican","Scott Milne",186
"Rutland","Wallingford","Wallingford","U.S. Senate","","Republican","Scott Milne",491
"Addison","Waltham","Waltham","U.S. Senate","","Republican","Scott Milne",98
"Windham","Wardsboro","Wardsboro","U.S. Senate","","Republican","Scott Milne",127
"Washington","Warren","Warren","U.S. Senate","","Republican","Scott Milne",249
"Orange","Washington","Washington","U.S. Senate","","Republican","Scott Milne",327
"Washington","Waterbury","Waterbury","U.S. Senate","","Republican","Scott Milne",780
"Caledonia","Waterford","Waterford","U.S. Senate","","Republican","Scott Milne",392
"Lamoille","Waterville","Waterville","U.S. Senate","","Republican","Scott Milne",168
"Windsor","Weathersfield","Weathersfield","U.S. Senate","","Republican","Scott Milne",638
"Rutland","Wells","Wells","U.S. Senate","","Republican","Scott Milne",286
"Orange","West Fairlee","W. Fairlee","U.S. Senate","","Republican","Scott Milne",100
"Rutland","West Haven","W. Haven","U.S. Senate","","Republican","Scott Milne",64
"Rutland","West Rutland","W. Rutland","U.S. Senate","","Republican","Scott Milne",487
"Windsor","West Windsor","W. Windsor","U.S. Senate","","Republican","Scott Milne",225
"Orleans","Westfield","Westfield","U.S. Senate","","Republican","Scott Milne",130
"Chittenden","Westford","Westford","U.S. Senate","","Republican","Scott Milne",420
"Windham","Westminster","Windham 3","U.S. Senate","","Republican","Scott Milne",23
"Windham","Westminster","Windham 4","U.S. Senate","","Republican","Scott Milne",320
"Orleans","Westmore","Westmore","U.S. Senate","","Republican","Scott Milne",105
"Windsor","Weston","Weston","U.S. Senate","","Republican","Scott Milne",118
"Addison","Weybridge","Weybridge","U.S. Senate","","Republican","Scott Milne",120
"Caledonia","Wheelock","Wheelock","U.S. Senate","","Republican","Scott Milne",160
"Addison","Whiting","Whiting","U.S. Senate","","Republican","Scott Milne",67
"Windham","Whitingham","Windham 6","U.S. Senate","","Republican","Scott Milne",250
"Windham","Whitingham","Windham-Bennington","U.S. Senate","","Republican","Scott Milne",11
"Orange","Williamstown","Williamstown","U.S. Senate","","Republican","Scott Milne",766
