"county","town","precinct","office","district","party","candidate","votes"
"Windham","Wilmington","Wilmington","Secretary of State","","Progressive","Ben Eastwood",58
"Windham","Windham","Windham","Secretary of State","","Progressive","Ben Eastwood",21
"Windsor","Windsor","Windsor","Secretary of State","","Progressive","Ben Eastwood",117
"Bennington","Winhall","Winhall","Secretary of State","","Progressive","Ben Eastwood",42
"Chittenden","Winooski","Winooski","Secretary of State","","Progressive","Ben Eastwood",185
"Lamoille","Wolcott","Wolcott","Secretary of State","","Progressive","Ben Eastwood",101
"Washington","Woodbury","Woodbury","Secretary of State","","Progressive","Ben Eastwood",61
"Bennington","Woodford","Woodford","Secretary of State","","Progressive","Ben Eastwood",3
"Windsor","Woodstock","Woodstock","Secretary of State","","Progressive","Ben Eastwood",116
"Washington","Worcester","Worcester","Secretary of State","","Progressive","Ben Eastwood",72
"Addison","Addison","Addison","Secretary of State","","Liberty Union","Mary Alice Herbert",59
"Orleans","Albany","Albany","Secretary of State","","Liberty Union","Mary Alice Herbert",36
"Grand Isle","Alburgh","Alburgh","Secretary of State","","Liberty Union","Mary Alice Herbert",64
"Windsor","Andover","Andover","Secretary of State","","Liberty Union","Mary Alice Herbert",25
"Bennington","Arlington","Arlington","Secretary of State","","Liberty Union","Mary Alice Herbert",125
"Windham","Athens","Athens","Secretary of State","","Liberty Union","Mary Alice Herbert",21
"Franklin","Bakersfield","Bakersfield","Secretary of State","","Liberty Union","Mary Alice Herbert",28
"Windsor","Baltimore","Baltimore","Secretary of State","","Liberty Union","Mary Alice Herbert",16
"Windsor","Barnard","Barnard","Secretary of State","","Liberty Union","Mary Alice Herbert",26
"Caledonia","Barnet","Barnet","Secretary of State","","Liberty Union","Mary Alice Herbert",64
"Washington","Barre City","Barre City","Secretary of State","","Liberty Union","Mary Alice Herbert",210
"Washington","Barre Town","Barre Town","Secretary of State","","Liberty Union","Mary Alice Herbert",231
"Orleans","Barton","Barton","Secretary of State","","Liberty Union","Mary Alice Herbert",68
"Lamoille","Belvidere","Belvidere","Secretary of State","","Liberty Union","Mary Alice Herbert",11
"Bennington","Bennington","Bennington 2-1","Secretary of State","","Liberty Union","Mary Alice Herbert",200
"Bennington","Bennington","Bennington 2-2","Secretary of State","","Liberty Union","Mary Alice Herbert",183
"Rutland","Benson","Benson","Secretary of State","","Liberty Union","Mary Alice Herbert",42
"Franklin","Berkshire","Berkshire","Secretary of State","","Liberty Union","Mary Alice Herbert",34
"Washington","Berlin","Berlin","Secretary of State","","Liberty Union","Mary Alice Herbert",55
"Windsor","Bethel","Bethel","Secretary of State","","Liberty Union","Mary Alice Herbert",62
"Essex","Bloomfield","Bloomfield","Secretary of State","","Liberty Union","Mary Alice Herbert",11
"Chittenden","Bolton","Bolton","Secretary of State","","Liberty Union","Mary Alice Herbert",30
"Orange","Bradford","Bradford","Secretary of State","","Liberty Union","Mary Alice Herbert",61
"Orange","Braintree","Braintree","Secretary of State","","Liberty Union","Mary Alice Herbert",46
"Rutland","Brandon","Brandon","Secretary of State","","Liberty Union","Mary Alice Herbert",121
"Windham","Brattleboro","Windham 2-1","Secretary of State","","Liberty Union","Mary Alice Herbert",112
"Windham","Brattleboro","Windham 2-2","Secretary of State","","Liberty Union","Mary Alice Herbert",136
"Windham","Brattleboro","Windham 2-3","Secretary of State","","Liberty Union","Mary Alice Herbert",109
"Windsor","Bridgewater","Bridgewater","Secretary of State","","Liberty Union","Mary Alice Herbert",38
"Addison","Bridport","Bridport","Secretary of State","","Liberty Union","Mary Alice Herbert",41
"Essex","Brighton","Brighton","Secretary of State","","Liberty Union","Mary Alice Herbert",40
"Addison","Bristol","Bristol","Secretary of State","","Liberty Union","Mary Alice Herbert",136
"Orange","Brookfield","Brookfield","Secretary of State","","Liberty Union","Mary Alice Herbert",36
"Windham","Brookline","Brookline","Secretary of State","","Liberty Union","Mary Alice Herbert",17
"Orleans","Brownington","Brownington","Secretary of State","","Liberty Union","Mary Alice Herbert",48
"Essex","Brunswick","Brunswick","Secretary of State","","Liberty Union","Mary Alice Herbert",2
"Caledonia","Burke","Burke","Secretary of State","","Liberty Union","Mary Alice Herbert",54
"Chittenden","Burlington","Chittenden 6-1","Secretary of State","","Liberty Union","Mary Alice Herbert",146
"Chittenden","Burlington","Chittenden 6-2","Secretary of State","","Liberty Union","Mary Alice Herbert",47
"Chittenden","Burlington","Chittenden 6-3","Secretary of State","","Liberty Union","Mary Alice Herbert",75
"Chittenden","Burlington","Chittenden 6-4","Secretary of State","","Liberty Union","Mary Alice Herbert",50
"Chittenden","Burlington","Chittenden 6-5","Secretary of State","","Liberty Union","Mary Alice Herbert",94
"Chittenden","Burlington","Chittenden 6-6","Secretary of State","","Liberty Union","Mary Alice Herbert",18
"Chittenden","Burlington","Chittenden 6-7","Secretary of State","","Liberty Union","Mary Alice Herbert",14
"Washington","Cabot","Cabot","Secretary of State","","Liberty Union","Mary Alice Herbert",34
"Washington","Calais","Calais","Secretary of State","","Liberty Union","Mary Alice Herbert",39
"Lamoille","Cambridge","Cambridge","Secretary of State","","Liberty Union","Mary Alice Herbert",92
"Essex","Canaan","Canaan","Secretary of State","","Liberty Union","Mary Alice Herbert",22
"Rutland","Castleton","Castleton","Secretary of State","","Liberty Union","Mary Alice Herbert",146
"Windsor","Cavendish","Cavendish","Secretary of State","","Liberty Union","Mary Alice Herbert",77
"Orleans","Charleston","Charleston","Secretary of State","","Liberty Union","Mary Alice Herbert",42
"Chittenden","Charlotte","Charlotte","Secretary of State","","Liberty Union","Mary Alice Herbert",91
"Orange","Chelsea","Chelsea","Secretary of State","","Liberty Union","Mary Alice Herbert",45
"Windsor","Chester","Chester","Secretary of State","","Liberty Union","Mary Alice Herbert",94
"Rutland","Chittenden","Chittenden","Secretary of State","","Liberty Union","Mary Alice Herbert",64
"Rutland","Clarendon","Clarendon","Secretary of State","","Liberty Union","Mary Alice Herbert",103
"Chittenden","Colchester","Chittenden 9-1","Secretary of State","","Liberty Union","Mary Alice Herbert",117
"Chittenden","Colchester","Chittenden 9-2","Secretary of State","","Liberty Union","Mary Alice Herbert",183
"Essex","Concord","Concord","Secretary of State","","Liberty Union","Mary Alice Herbert",45
"Orange","Corinth","Corinth","Secretary of State","","Liberty Union","Mary Alice Herbert",53
"Addison","Cornwall","Cornwall","Secretary of State","","Liberty Union","Mary Alice Herbert",34
"Orleans","Coventry","Coventry","Secretary of State","","Liberty Union","Mary Alice Herbert",27
"Orleans","Craftsbury","Craftsbury","Secretary of State","","Liberty Union","Mary Alice Herbert",27
"Rutland","Danby","Danby","Secretary of State","","Liberty Union","Mary Alice Herbert",58
"Caledonia","Danville","Danville","Secretary of State","","Liberty Union","Mary Alice Herbert",65
"Orleans","Derby","Derby","Secretary of State","","Liberty Union","Mary Alice Herbert",135
"Bennington","Dorset","Dorset","Secretary of State","","Liberty Union","Mary Alice Herbert",101
"Windham","Dover","Dover","Secretary of State","","Liberty Union","Mary Alice Herbert",76
"Windham","Dummerston","Dummerston","Secretary of State","","Liberty Union","Mary Alice Herbert",84
"Washington","Duxbury","Duxbury","Secretary of State","","Liberty Union","Mary Alice Herbert",37
"Essex","East Haven","E. Haven","Secretary of State","","Liberty Union","Mary Alice Herbert",10
"Washington","East Montpelier","E. Montpelier","Secretary of State","","Liberty Union","Mary Alice Herbert",55
"Lamoille","Eden","Eden","Secretary of State","","Liberty Union","Mary Alice Herbert",24
"Lamoille","Elmore","Elmore","Secretary of State","","Liberty Union","Mary Alice Herbert",25
"Franklin","Enosburgh","Enosburgh","Secretary of State","","Liberty Union","Mary Alice Herbert",98
"Chittenden","Essex","Chittenden 8-1","Secretary of State","","Liberty Union","Mary Alice Herbert",171
"Chittenden","Essex","Chittenden 8-2","Secretary of State","","Liberty Union","Mary Alice Herbert",195
"Chittenden","Essex","Chittenden 8-3","Secretary of State","","Liberty Union","Mary Alice Herbert",63
"Rutland","Fair Haven","Fair Haven","Secretary of State","","Liberty Union","Mary Alice Herbert",102
"Franklin","Fairfax","Fairfax","Secretary of State","","Liberty Union","Mary Alice Herbert",142
"Franklin","Fairfield","Fairfield","Secretary of State","","Liberty Union","Mary Alice Herbert",45
"Orange","Fairlee","Fairlee","Secretary of State","","Liberty Union","Mary Alice Herbert",23
"Washington","Fayston","Fayston","Secretary of State","","Liberty Union","Mary Alice Herbert",27
"Addison","Ferrisburgh","Ferrisburgh","Secretary of State","","Liberty Union","Mary Alice Herbert",85
"Franklin","Fletcher","Fletcher","Secretary of State","","Liberty Union","Mary Alice Herbert",33
"Franklin","Franklin","Franklin","Secretary of State","","Liberty Union","Mary Alice Herbert",52
"Franklin","Georgia","Georgia","Secretary of State","","Liberty Union","Mary Alice Herbert",135
"Orleans","Glover","Glover","Secretary of State","","Liberty Union","Mary Alice Herbert",44
"Addison","Goshen","Goshen","Secretary of State","","Liberty Union","Mary Alice Herbert",12
"Windham","Grafton","Grafton","Secretary of State","","Liberty Union","Mary Alice Herbert",31
"Essex","Granby","Granby","Secretary of State","","Liberty Union","Mary Alice Herbert",3
"Grand Isle","Grand Isle","Grand Isle","Secretary of State","","Liberty Union","Mary Alice Herbert",76
"Addison","Granville","Granville","Secretary of State","","Liberty Union","Mary Alice Herbert",8
"Orleans","Greensboro","Greensboro","Secretary of State","","Liberty Union","Mary Alice Herbert",25
"Caledonia","Groton","Groton","Secretary of State","","Liberty Union","Mary Alice Herbert",37
"Essex","Guildhall","Guildhall","Secretary of State","","Liberty Union","Mary Alice Herbert",15
"Windham","Guilford","Guilford","Secretary of State","","Liberty Union","Mary Alice Herbert",82
"Windham","Halifax","Halifax","Secretary of State","","Liberty Union","Mary Alice Herbert",20
"Addison","Hancock","Hancock","Secretary of State","","Liberty Union","Mary Alice Herbert",16
"Caledonia","Hardwick","Hardwick","Secretary of State","","Liberty Union","Mary Alice Herbert",74
"Windsor","Hartford","Windsor 4-1","Secretary of State","","Liberty Union","Mary Alice Herbert",72
"Windsor","Hartford","Windsor 4-2","Secretary of State","","Liberty Union","Mary Alice Herbert",192
"Windsor","Hartland","Hartland","Secretary of State","","Liberty Union","Mary Alice Herbert",118
"Franklin","Highgate","Highgate","Secretary of State","","Liberty Union","Mary Alice Herbert",98
"Chittenden","Hinesburg","Chittenden 4-1","Secretary of State","","Liberty Union","Mary Alice Herbert",1
"Chittenden","Hinesburg","Chittenden 4-2","Secretary of State","","Liberty Union","Mary Alice Herbert",99
"Orleans","Holland","Holland","Secretary of State","","Liberty Union","Mary Alice Herbert",27
"Rutland","Hubbardton","Hubbardton","Secretary of State","","Liberty Union","Mary Alice Herbert",23
"Chittenden","Huntington","Huntington","Secretary of State","","Liberty Union","Mary Alice Herbert",58
"Lamoille","Hyde Park","Hyde Park","Secretary of State","","Liberty Union","Mary Alice Herbert",101
"Rutland","Ira","Ira","Secretary of State","","Liberty Union","Mary Alice Herbert",19
"Orleans","Irasburg","Irasburg","Secretary of State","","Liberty Union","Mary Alice Herbert",35
"Grand Isle","Isle La Motte","Isle La Motte","Secretary of State","","Liberty Union","Mary Alice Herbert",18
"Windham","Jamaica","Jamaica","Secretary of State","","Liberty Union","Mary Alice Herbert",28
"Orleans","Jay","Jay","Secretary of State","","Liberty Union","Mary Alice Herbert",11
"Chittenden","Jericho","Jericho","Secretary of State","","Liberty Union","Mary Alice Herbert",136
"Lamoille","Johnson","Johnson","Secretary of State","","Liberty Union","Mary Alice Herbert",61
"Rutland","Killington","Killington","Secretary of State","","Liberty Union","Mary Alice Herbert",37
"Caledonia","Kirby","Kirby","Secretary of State","","Liberty Union","Mary Alice Herbert",8
"Bennington","Landgrove","Landgrove","Secretary of State","","Liberty Union","Mary Alice Herbert",12
"Addison","Leicester","Leicester","Secretary of State","","Liberty Union","Mary Alice Herbert",25
"Essex","Lemington","Lemington","Secretary of State","","Liberty Union","Mary Alice Herbert",4
"Addison","Lincoln","Lincoln","Secretary of State","","Liberty Union","Mary Alice Herbert",49
"Windham","Londonderry","Londonderry","Secretary of State","","Liberty Union","Mary Alice Herbert",67
"Orleans","Lowell","Lowell","Secretary of State","","Liberty Union","Mary Alice Herbert",31
"Windsor","Ludlow","Ludlow","Secretary of State","","Liberty Union","Mary Alice Herbert",77
"Essex","Lunenburg","Lunenburg","Secretary of State","","Liberty Union","Mary Alice Herbert",55
"Caledonia","Lyndon","Lyndon","Secretary of State","","Liberty Union","Mary Alice Herbert",148
"Essex","Maidstone","Maidstone","Secretary of State","","Liberty Union","Mary Alice Herbert",4
"Bennington","Manchester","Manchester","Secretary of State","","Liberty Union","Mary Alice Herbert",174
"Windham","Marlboro","Marlboro","Secretary of State","","Liberty Union","Mary Alice Herbert",37
"Washington","Marshfield","Marshfield","Secretary of State","","Liberty Union","Mary Alice Herbert",56
"Rutland","Mendon","Mendon","Secretary of State","","Liberty Union","Mary Alice Herbert",50
"Addison","Middlebury","Middlebury","Secretary of State","","Liberty Union","Mary Alice Herbert",120
"Washington","Middlesex","Middlesex","Secretary of State","","Liberty Union","Mary Alice Herbert",61
"Rutland","Middletown Springs","Middletown Springs","Secretary of State","","Liberty Union","Mary Alice Herbert",33
"Chittenden","Milton","Chittenden 10","Secretary of State","","Liberty Union","Mary Alice Herbert",231
